player_name,nic_year,pro_pos,school,Actual_GM,Correct,top1_class,top1_prob,top2_class,top2_prob,top3_class,top3_prob,top4_class,top4_prob,top5_class,top5_prob
Peria Jerry,2009,DT,Ole Miss,ATL_Thomas Dimitroff,0,BAL_Eric DeCosta,0.052697193,HOU_Nick Caserio,0.042897012,PHI_Howie Roseman,0.03006658,MIN_Kwesi Adofo-Mensah,0.026553443,NYJ_Joe Douglas,0.026348954
DeMarcus Van Dyke,2011,CB,Miami (FL),LV_Hue Jackson,0,BAL_Eric DeCosta,0.052646283,LA_Les Snead,0.052108526,MIN_Kwesi Adofo-Mensah,0.035955116,CAR_Scott Fitterer,0.032629304,KC_Brett Veach,0.026131267
Tay Gowan,2021,CB,UCF,ARI_Steve Keim,0,KC_Brett Veach,0.052637264,MIN_Kwesi Adofo-Mensah,0.04094677,BAL_Eric DeCosta,0.03724677,CAR_Scott Fitterer,0.032471187,LA_Les Snead,0.03238791
Dan Moore Jr.,2021,T,Texas A&M,PIT_Kevin Colbert,0,NYJ_Joe Douglas,0.052623823,BAL_Eric DeCosta,0.048738517,PHI_Howie Roseman,0.039019097,CLE_Andrew Berry,0.03415577,LA_Les Snead,0.032968078
Mewelde Moore,2004,RB,Tulane,MIN_Rob Brzezinski,0,TB_Jason Licht,0.05261747,LA_Les Snead,0.050001707,BUF_Brandon Beane,0.044670455,GB_Brian Gutekunst,0.04056999,PHI_Howie Roseman,0.03748627
Kenny Bell,2015,WR,Nebraska,TB_Jason Licht,0,PHI_Howie Roseman,0.05260833,CIN_Mike Brown,0.04516646,IND_Chris Ballard,0.03737468,DAL_Jerry Jones,0.024699755,KC_Brett Veach,0.022367617
Curtis Weaver,2020,ED,Boise State,MIA_Chris Grier,0,GB_Brian Gutekunst,0.052575547,NO_Mickey Loomis,0.04785497,TB_Jason Licht,0.04196694,CIN_Mike Brown,0.036294006,DEN_George Paton,0.033830237
Trevor Laws,2008,DT,Notre Dame,PHI_Andy Reid,0,LA_Les Snead,0.052574992,PHI_Howie Roseman,0.030234901,BAL_Eric DeCosta,0.02570997,LV_Tom Telesco,0.022446932,CIN_Mike Brown,0.021339834
Marshall Newhouse,2010,T,TCU,GB_Ted Thompson,0,PHI_Howie Roseman,0.05254718,NO_Mickey Loomis,0.038210943,BAL_Eric DeCosta,0.038078364,LA_Les Snead,0.025559355,ARI_Monti Ossenfort,0.023672627
Andre Williams,2014,RB,Boston College,NYG_Jerry Reese,0,BUF_Brandon Beane,0.05253832,IND_Chris Ballard,0.041797407,NYG_Joe Schoen,0.037567034,TB_Jason Licht,0.030628724,LAC_Joe Hortiz,0.022082897
Corey Coleman,2016,WR,Baylor,CLE_Sashi Brown,0,ARI_Monti Ossenfort,0.05252921,KC_Brett Veach,0.041529443,CIN_Mike Brown,0.037499312,NYG_Joe Schoen,0.024571605,NO_Mickey Loomis,0.024349106
Kevin Norwood,2014,WR,Alabama,SEA_John Schneider,0,GB_Brian Gutekunst,0.05252678,LA_Les Snead,0.037574377,CIN_Mike Brown,0.027817488,NO_Mickey Loomis,0.021813137,CHI_Ryan Poles,0.018287035
Darrent Williams,2005,CB,Oklahoma State,DEN_Ted Sundquist,0,ARI_Monti Ossenfort,0.05251914,CIN_Mike Brown,0.033685103,PHI_Howie Roseman,0.030982735,BAL_Eric DeCosta,0.02974443,IND_Chris Ballard,0.02628942
Leonard Fournette,2017,RB,LSU,JAX_David Caldwell,0,SEA_John Schneider,0.052497957,SF_John Lynch,0.04766672,CHI_Ryan Poles,0.031984586,ATL_Terry Fontenot,0.024639254,NYG_Joe Schoen,0.02416763
Devin McCourty,2010,S,Rutgers,NE_Bill Belichick,0,MIA_Chris Grier,0.052493326,BAL_Eric DeCosta,0.03529062,CIN_Mike Brown,0.034809694,PHI_Howie Roseman,0.025184395,ARI_Monti Ossenfort,0.023835026
Neil Farrell Jr.,2022,DT,LSU,LV_Dave Ziegler,0,TEN_Ran Carthon,0.052463293,NYG_Joe Schoen,0.047059614,KC_Brett Veach,0.046242885,CHI_Ryan Poles,0.038760025,MIA_Chris Grier,0.031908885
Darnell Savage Jr.,2019,S,Maryland,GB_Brian Gutekunst,0,LAC_Joe Hortiz,0.052461173,CIN_Mike Brown,0.045045037,ARI_Monti Ossenfort,0.0392286,SEA_John Schneider,0.02470783,MIA_Chris Grier,0.021901045
Brennan Jackson,2024,ED,Washington State,LA_Les Snead,0,GB_Brian Gutekunst,0.05245739,ARI_Monti Ossenfort,0.05180913,NO_Mickey Loomis,0.0400156,TEN_Ran Carthon,0.028642572,KC_Brett Veach,0.027733766
Tank Tyler,2007,DT,North Carolina State,KC_Carl Peterson,0,SEA_John Schneider,0.052439775,LA_Les Snead,0.037108883,LV_Tom Telesco,0.030781705,PHI_Howie Roseman,0.030046726,ARI_Monti Ossenfort,0.023934877
Sam Tevi,2017,T,Utah,LAC_Tom Telesco,0,LA_Les Snead,0.052419413,HOU_Nick Caserio,0.04137142,SF_John Lynch,0.031651173,BAL_Eric DeCosta,0.029621039,BUF_Brandon Beane,0.028799161
Pat Freiermuth,2021,TE,Penn State,PIT_Kevin Colbert,0,HOU_Nick Caserio,0.052417286,GB_Brian Gutekunst,0.03926078,DEN_George Paton,0.036272243,BAL_Eric DeCosta,0.035606645,ATL_Terry Fontenot,0.02584933
Teven Jenkins,2021,T,Oklahoma State,CHI_Ryan Pace,0,NYJ_Joe Douglas,0.052396376,BAL_Eric DeCosta,0.04067405,CLE_Andrew Berry,0.03411139,KC_Brett Veach,0.024287999,DET_Brad Holmes,0.022948164
Kayvon Webster,2013,CB,South Florida,DEN_John Elway,0,PHI_Howie Roseman,0.052395687,NO_Mickey Loomis,0.042761117,ARI_Monti Ossenfort,0.037337948,CIN_Mike Brown,0.03393326,IND_Chris Ballard,0.023167934
Chris Herndon,2018,TE,Miami (FL),NYJ_Mike Maccagnan,0,TB_Jason Licht,0.052383665,DAL_Jerry Jones,0.031591814,NYJ_Joe Douglas,0.029345866,CIN_Mike Brown,0.028640648,HOU_Nick Caserio,0.02487074
Larry Grant,2008,LB,Ohio State,SF_Scot McCloughan,0,LA_Les Snead,0.052377418,HOU_Nick Caserio,0.041265406,NO_Mickey Loomis,0.029935384,CIN_Mike Brown,0.026649136,BAL_Eric DeCosta,0.025743505
Chris Denman,2007,T,Fresno State,TB_Bruce Allen,0,LA_Les Snead,0.052375466,MIA_Chris Grier,0.044889413,BAL_Eric DeCosta,0.043456566,ARI_Monti Ossenfort,0.036858827,CHI_Ryan Poles,0.035958987
Tank Bigsby,2023,RB,Auburn,JAX_Trent Baalke,1,JAX_Trent Baalke,0.0523641,DET_Brad Holmes,0.05052434,SEA_John Schneider,0.033344466,KC_Brett Veach,0.026257638,CHI_Ryan Poles,0.025488451
Joshua Karty,2024,K,Stanford,LA_Les Snead,0,SF_John Lynch,0.052348573,MIN_Kwesi Adofo-Mensah,0.047740266,CHI_Ryan Poles,0.043643173,CLE_Andrew Berry,0.034635708,BAL_Eric DeCosta,0.0284445
Zamir White,2022,RB,Georgia,LV_Dave Ziegler,0,JAX_Trent Baalke,0.052345686,CLE_Andrew Berry,0.02602388,SEA_John Schneider,0.02544457,TEN_Ran Carthon,0.02530163,PHI_Howie Roseman,0.024903188
Khalif Barnes,2005,T,Washington,JAX_James Harris,0,BAL_Eric DeCosta,0.05234441,LA_Les Snead,0.044043075,NO_Mickey Loomis,0.03722141,CIN_Mike Brown,0.027527887,PHI_Howie Roseman,0.024619717
Joel Dreessen,2005,TE,Colorado State,NYJ_Terry Bradway,0,PHI_Howie Roseman,0.05233816,CIN_Mike Brown,0.031145,BUF_Brandon Beane,0.028290492,ARI_Monti Ossenfort,0.027932897,BAL_Eric DeCosta,0.026903046
Walter Powell,2014,WR,Murray State,ARI_Steve Keim,0,SF_John Lynch,0.052329756,BUF_Brandon Beane,0.042647876,DET_Brad Holmes,0.03961012,LA_Les Snead,0.028854525,CIN_Mike Brown,0.028851205
Jonathan Williams,2016,RB,Arkansas,BUF_Doug Whaley,0,NYJ_Joe Douglas,0.052327964,DAL_Jerry Jones,0.040991884,SF_John Lynch,0.037714545,KC_Brett Veach,0.02539415,BAL_Eric DeCosta,0.021305405
Brandon Fusco,2011,G,Slippery Rock,MIN_Rick Spielman,0,PHI_Howie Roseman,0.052315757,NO_Mickey Loomis,0.03601498,LA_Les Snead,0.031247938,GB_Brian Gutekunst,0.021728514,NYG_Joe Schoen,0.020578653
Nate Irving,2011,LB,North Carolina State,DEN_John Elway,0,DAL_Jerry Jones,0.052292608,NYJ_Joe Douglas,0.046318766,TB_Jason Licht,0.02862278,HOU_Nick Caserio,0.026008846,CIN_Mike Brown,0.022920674
Pete Werner,2021,LB,Ohio State,NO_Mickey Loomis,0,HOU_Nick Caserio,0.052289344,NO_Mickey Loomis,0.051191114,TB_Jason Licht,0.04010368,CLE_Andrew Berry,0.03917645,ATL_Terry Fontenot,0.035546564
Alterraun Verner,2010,CB,UCLA,TEN_Mike Reinfeldt,0,LA_Les Snead,0.05227031,SF_John Lynch,0.04401722,BAL_Eric DeCosta,0.03412833,PHI_Howie Roseman,0.024927726,BUF_Brandon Beane,0.02351918
Jordan Brown,2019,CB,South Dakota State,CIN_Mike Brown,1,CIN_Mike Brown,0.052267957,NO_Mickey Loomis,0.041508254,IND_Chris Ballard,0.033655677,DET_Brad Holmes,0.024789413,SEA_John Schneider,0.023996118
Michael Clayton,2004,WR,LSU,TB_Bruce Allen,0,CIN_Mike Brown,0.052245837,BAL_Eric DeCosta,0.03053496,PHI_Howie Roseman,0.025697654,DEN_George Paton,0.024778677,PIT_Omar Khan,0.023828648
Andrew Booth Jr.,2022,CB,Clemson,MIN_Kwesi Adofo-Mensah,0,BAL_Eric DeCosta,0.05224034,SEA_John Schneider,0.05140408,MIN_Kwesi Adofo-Mensah,0.032770347,DAL_Jerry Jones,0.032564808,PHI_Howie Roseman,0.0267042
Max Mitchell,2022,T,Louisiana,NYJ_Joe Douglas,0,BAL_Eric DeCosta,0.05223636,NYJ_Joe Douglas,0.03450682,MIA_Chris Grier,0.03359318,TEN_Ran Carthon,0.03351949,BUF_Brandon Beane,0.027228251
Shane Olivea,2004,T,Ohio State,LAC_AJ Smith,0,LA_Les Snead,0.052223947,BUF_Brandon Beane,0.038351543,NYG_Joe Schoen,0.03569972,SF_John Lynch,0.034307275,PHI_Howie Roseman,0.026217587
Warren McClendon Jr.,2023,T,Georgia,LA_Les Snead,0,HOU_Nick Caserio,0.052223865,CLE_Andrew Berry,0.039784204,NYJ_Joe Douglas,0.03880332,SF_John Lynch,0.02993303,PHI_Howie Roseman,0.028809527
Andrew Whitworth,2006,T,LSU,CIN_Mike Brown,0,MIA_Chris Grier,0.052221064,CIN_Mike Brown,0.051200666,KC_Brett Veach,0.04929075,BAL_Eric DeCosta,0.04249275,LA_Les Snead,0.03911777
Davon Drew,2009,TE,East Carolina,BAL_Ozzie Newsome,0,LA_Les Snead,0.05220526,DAL_Jerry Jones,0.038363807,SF_John Lynch,0.033271793,HOU_Nick Caserio,0.03162661,BUF_Brandon Beane,0.03137496
Chad Nkang,2007,S,Elon,JAX_James Harris,0,NYG_Joe Schoen,0.052202918,LA_Les Snead,0.049909994,NYJ_Joe Douglas,0.037961747,BUF_Brandon Beane,0.031393282,IND_Chris Ballard,0.023062041
Robert Gallery,2004,G,Iowa,LV_Al Davis,0,TB_Jason Licht,0.052164298,PHI_Howie Roseman,0.032248516,CIN_Mike Brown,0.029678045,IND_Chris Ballard,0.027134001,MIA_Chris Grier,0.027104141
Johnathan Joseph,2006,CB,South Carolina,CIN_Mike Brown,0,IND_Chris Ballard,0.052160025,ARI_Monti Ossenfort,0.0383349,PHI_Howie Roseman,0.033380143,CIN_Mike Brown,0.032332562,BAL_Eric DeCosta,0.031418394
Jameson Williams,2022,WR,Alabama,DET_Brad Holmes,0,BAL_Eric DeCosta,0.052157454,CIN_Mike Brown,0.03181573,HOU_Nick Caserio,0.026965782,PHI_Howie Roseman,0.02444332,DAL_Jerry Jones,0.02290661
Shaun Wade,2021,CB,Ohio State,BAL_Eric DeCosta,1,BAL_Eric DeCosta,0.05214832,TB_Jason Licht,0.050476808,DAL_Jerry Jones,0.04983902,HOU_Nick Caserio,0.04752715,SF_John Lynch,0.038256645
Markus Bailey,2020,LB,Purdue,CIN_Mike Brown,0,ATL_Terry Fontenot,0.05212879,SF_John Lynch,0.047080483,NYJ_Joe Douglas,0.036510907,GB_Brian Gutekunst,0.034550607,CLE_Andrew Berry,0.033218037
Richie Incognito,2005,G,Nebraska,LA_Jay Zygmunt,0,SEA_John Schneider,0.052124742,BAL_Eric DeCosta,0.043031465,PHI_Howie Roseman,0.039347265,LA_Les Snead,0.03783328,CIN_Mike Brown,0.028502278
Koa Misi,2010,LB,Utah,MIA_Jerr Ireland,0,MIA_Chris Grier,0.05211009,BUF_Brandon Beane,0.033486955,IND_Chris Ballard,0.03194899,LAC_Joe Hortiz,0.028540354,CIN_Mike Brown,0.027042707
Donovan Wilson,2019,S,Texas A&M,DAL_Jerry Jones,1,DAL_Jerry Jones,0.052108277,KC_Brett Veach,0.027648099,BAL_Eric DeCosta,0.025872387,CIN_Mike Brown,0.023849236,MIN_Kwesi Adofo-Mensah,0.022798372
J.R. Sweezy,2012,G,North Carolina State,SEA_John Schneider,0,LA_Les Snead,0.052106444,PHI_Howie Roseman,0.043294773,ARI_Monti Ossenfort,0.0353678,BUF_Brandon Beane,0.0270165,GB_Brian Gutekunst,0.026908385
Le Kevin Smith,2006,DT,Nebraska,NE_Bill Belichick,0,LA_Les Snead,0.052098308,PHI_Howie Roseman,0.028612496,MIA_Chris Grier,0.024545921,ARI_Monti Ossenfort,0.02436091,GB_Brian Gutekunst,0.022684934
John Jerry,2010,G,Ole Miss,MIA_Jerr Ireland,0,BAL_Eric DeCosta,0.05209482,KC_Brett Veach,0.041877534,HOU_Nick Caserio,0.03767844,PHI_Howie Roseman,0.032651562,NYG_Joe Schoen,0.028355144
Zac Dysert,2013,QB,Miami (OH),DEN_John Elway,0,GB_Brian Gutekunst,0.0520607,PHI_Howie Roseman,0.044339094,CLE_Andrew Berry,0.042967476,SF_John Lynch,0.035613477,HOU_Nick Caserio,0.034866143
Jonathan Vilma,2004,LB,Miami (FL),NYJ_Terry Bradway,0,BAL_Eric DeCosta,0.052060295,PHI_Howie Roseman,0.036781166,NYJ_Joe Douglas,0.0334905,DAL_Jerry Jones,0.024197966,CIN_Mike Brown,0.02242376
Nick Vigil,2016,LB,Utah State,CIN_Mike Brown,1,CIN_Mike Brown,0.05205319,TB_Jason Licht,0.05173159,DAL_Jerry Jones,0.031852353,CHI_Ryan Poles,0.031724766,GB_Brian Gutekunst,0.026001444
Khalid Wooten,2013,CB,Nevada,TEN_Ruston Webster,0,SF_John Lynch,0.052049667,HOU_Nick Caserio,0.031143345,NO_Mickey Loomis,0.028488612,LA_Les Snead,0.020390496,NYJ_Joe Douglas,0.019910663
Emmanuel Forbes,2023,CB,Mississippi State,WAS_Martin Mayhew,0,IND_Chris Ballard,0.052044313,KC_Brett Veach,0.05100311,BAL_Eric DeCosta,0.031601824,NO_Mickey Loomis,0.027890177,CIN_Mike Brown,0.022840831
Justin Fields,2021,QB,Ohio State,CHI_Ryan Pace,0,DEN_George Paton,0.052032515,HOU_Nick Caserio,0.04920211,ATL_Terry Fontenot,0.044157103,CAR_Scott Fitterer,0.041851826,NYJ_Joe Douglas,0.026665352
Ahmad Black,2011,S,Florida,TB_Mark Dominik,0,LA_Les Snead,0.05201946,SF_John Lynch,0.026928782,CIN_Mike Brown,0.02478043,TB_Jason Licht,0.021566229,BAL_Eric DeCosta,0.02060372
Jihad Ward,2016,DT,Illinois,LV_Reggie McKenzie,0,ARI_Monti Ossenfort,0.052008513,CHI_Ryan Poles,0.036215987,BUF_Brandon Beane,0.032328047,HOU_Nick Caserio,0.030220866,CIN_Mike Brown,0.023289682
Tyler Conklin,2018,TE,Central Michigan,MIN_Rick Spielman,0,LAC_Joe Hortiz,0.052003525,IND_Chris Ballard,0.03951184,BUF_Brandon Beane,0.030123457,KC_Brett Veach,0.022611126,HOU_Nick Caserio,0.022594644
John Jenkins,2013,DT,Georgia,NO_Mickey Loomis,0,TEN_Ran Carthon,0.05193921,KC_Brett Veach,0.032637052,BAL_Eric DeCosta,0.031904284,DAL_Jerry Jones,0.029495696,LV_Tom Telesco,0.028008927
Blair Brown,2017,LB,Ohio,JAX_David Caldwell,0,PHI_Howie Roseman,0.051919024,NYG_Joe Schoen,0.05163608,SF_John Lynch,0.03959901,BUF_Brandon Beane,0.037514146,CIN_Mike Brown,0.024174107
Tanoh Kpassagnon,2017,ED,Villanova,KC_Brett Veach,0,BAL_Eric DeCosta,0.05191354,NYJ_Joe Douglas,0.03673526,MIA_Chris Grier,0.030201899,CHI_Ryan Poles,0.023936663,SEA_John Schneider,0.022081165
Willie Pile,2003,S,Virginia Tech,KC_Carl Peterson,0,IND_Chris Ballard,0.051906995,PHI_Howie Roseman,0.029130392,CIN_Mike Brown,0.027044818,BAL_Eric DeCosta,0.018730616,CAR_Scott Fitterer,0.017730938
Maurice Jones-Drew,2006,RB,UCLA,JAX_James Harris,0,BAL_Eric DeCosta,0.051904768,CIN_Mike Brown,0.04351004,PHI_Howie Roseman,0.03287791,TB_Jason Licht,0.023414254,IND_Chris Ballard,0.021774933
Sammy Davis,2003,CB,Texas A&M,LAC_AJ Smith,0,MIA_Chris Grier,0.051889904,NO_Mickey Loomis,0.048412327,CIN_Mike Brown,0.032284126,BAL_Eric DeCosta,0.031672858,PHI_Howie Roseman,0.027479712
Antoine Winfield Jr.,2020,S,Minnesota,TB_Jason Licht,0,CHI_Ryan Poles,0.0518894,KC_Brett Veach,0.034546986,GB_Brian Gutekunst,0.030719867,DEN_George Paton,0.029259034,TB_Jason Licht,0.027407581
Dustin Hopkins,2013,K,Florida State,BUF_Doug Whaley,0,BUF_Brandon Beane,0.051882878,SF_John Lynch,0.03829503,LA_Les Snead,0.033225235,CHI_Ryan Poles,0.031293925,KC_Brett Veach,0.026851194
Rashard Higgins,2016,WR,Colorado State,CLE_Sashi Brown,0,SF_John Lynch,0.051848527,CIN_Mike Brown,0.04606272,BUF_Brandon Beane,0.031425357,DAL_Jerry Jones,0.027408838,SEA_John Schneider,0.024568468
Haason Reddick,2017,LB,Temple,ARI_Steve Keim,0,IND_Chris Ballard,0.051821597,NYJ_Joe Douglas,0.04010912,LAC_Joe Hortiz,0.031396545,NO_Mickey Loomis,0.029586803,PHI_Howie Roseman,0.025929173
Bilal Nichols,2018,DT,Delaware,CHI_Ryan Pace,0,PHI_Howie Roseman,0.051774003,SEA_John Schneider,0.033897307,TB_Jason Licht,0.02955408,LA_Les Snead,0.022889012,GB_Brian Gutekunst,0.020962205
Will Blackmon,2006,CB,Boston College,GB_Ted Thompson,0,IND_Chris Ballard,0.051757526,CIN_Mike Brown,0.035977647,TB_Jason Licht,0.03198633,NYG_Joe Schoen,0.03102711,PHI_Howie Roseman,0.028743418
James Proche,2020,WR,SMU,BAL_Eric DeCosta,0,SF_John Lynch,0.051752165,BAL_Eric DeCosta,0.0362488,GB_Brian Gutekunst,0.031821523,DAL_Jerry Jones,0.029809799,LA_Les Snead,0.027926752
Shaun Prater,2012,CB,Iowa,CIN_Mike Brown,0,SF_John Lynch,0.05175058,SEA_John Schneider,0.02724154,JAX_Trent Baalke,0.025063537,BAL_Eric DeCosta,0.023827631,LA_Les Snead,0.02173724
Mohamed Sanu,2012,WR,Rutgers,CIN_Mike Brown,0,SEA_John Schneider,0.051732272,BUF_Brandon Beane,0.027318407,LA_Les Snead,0.025262939,CIN_Mike Brown,0.01842724,JAX_Trent Baalke,0.016043507
Anthony Hitchens,2014,LB,Iowa,DAL_Jerry Jones,0,LA_Les Snead,0.051721647,SF_John Lynch,0.035196252,BUF_Brandon Beane,0.03123851,DAL_Jerry Jones,0.02638841,NYJ_Joe Douglas,0.0214757
Martin Ifedi,2015,ED,Memphis,LA_Les Snead,0,BUF_Brandon Beane,0.05171972,SF_John Lynch,0.04082463,SEA_John Schneider,0.03904739,HOU_Nick Caserio,0.029981371,LA_Les Snead,0.0264084
Brandon Marshall,2012,LB,Nevada,JAX_Gene Smith,0,SEA_John Schneider,0.051713403,BUF_Brandon Beane,0.02636011,LA_Les Snead,0.026244914,MIA_Chris Grier,0.025294399,DAL_Jerry Jones,0.022428073
Shawn Murphy,2008,G,Utah State,MIA_Jerr Ireland,0,LA_Les Snead,0.05171284,LV_Tom Telesco,0.039933745,PHI_Howie Roseman,0.039672647,ARI_Monti Ossenfort,0.03286308,BAL_Eric DeCosta,0.028566271
Terrence Wheatley,2008,CB,Colorado,NE_Bill Belichick,0,IND_Chris Ballard,0.051710133,CIN_Mike Brown,0.04273438,ARI_Monti Ossenfort,0.03546576,BAL_Eric DeCosta,0.030846976,GB_Brian Gutekunst,0.027056247
Joe Looney,2012,C,Wake Forest,SF_Trent Baalke,0,NYJ_Joe Douglas,0.051701024,BAL_Eric DeCosta,0.034001384,GB_Brian Gutekunst,0.032847878,SF_John Lynch,0.02103361,TB_Jason Licht,0.020810926
Calais Campbell,2008,ED,Miami (FL),ARI_Rod Graves,0,MIA_Chris Grier,0.051681608,BUF_Brandon Beane,0.044175144,BAL_Eric DeCosta,0.040752422,CIN_Mike Brown,0.032756507,DAL_Jerry Jones,0.022787323
Pisa Tinoisamoa,2003,LB,Hawaii,LA_Jay Zygmunt,0,SEA_John Schneider,0.05167861,KC_Brett Veach,0.0457821,PHI_Howie Roseman,0.03898061,CIN_Mike Brown,0.031607673,BAL_Eric DeCosta,0.031377688
Marquis Hayes,2022,G,Oklahoma,ARI_Steve Keim,0,JAX_Trent Baalke,0.05167218,LAC_Joe Hortiz,0.04013735,SEA_John Schneider,0.03359439,GB_Brian Gutekunst,0.02674609,CIN_Mike Brown,0.024410618
Dillon Mitchell,2019,WR,Oregon,MIN_Rick Spielman,0,CIN_Mike Brown,0.051646765,DAL_Jerry Jones,0.030270355,NO_Mickey Loomis,0.027486047,GB_Brian Gutekunst,0.027186489,TB_Jason Licht,0.02681449
Trysten Hill,2019,DT,UCF,DAL_Jerry Jones,0,PIT_Omar Khan,0.0516451,LA_Les Snead,0.04750587,ARI_Monti Ossenfort,0.043853134,CIN_Mike Brown,0.03563744,NO_Mickey Loomis,0.028273502
Thomas Brown,2008,RB,Georgia,ATL_Thomas Dimitroff,0,PHI_Howie Roseman,0.05162397,LA_Les Snead,0.041987237,BAL_Eric DeCosta,0.03478972,MIA_Chris Grier,0.031983122,BUF_Brandon Beane,0.023325091
Trenton Brown,2015,T,Florida,SF_Trent Baalke,0,MIA_Chris Grier,0.051615328,ARI_Monti Ossenfort,0.04867594,LA_Les Snead,0.04861345,NYG_Joe Schoen,0.04833822,TEN_Ran Carthon,0.041329984
Armonty Bryant,2013,ED,East Central,CLE_Mickael Lombardi,0,LA_Les Snead,0.051611185,HOU_Nick Caserio,0.044807702,BUF_Brandon Beane,0.043381862,SF_John Lynch,0.031538103,JAX_Trent Baalke,0.02986164
Todd Gurley,2015,RB,Georgia,LA_Les Snead,0,CAR_Scott Fitterer,0.051602285,NYG_Joe Schoen,0.051264,HOU_Nick Caserio,0.03512162,ATL_Terry Fontenot,0.034943145,NYJ_Joe Douglas,0.034554668
Bryce Petty,2015,QB,Baylor,NYJ_Mike Maccagnan,0,NO_Mickey Loomis,0.051559877,TB_Jason Licht,0.039495327,BUF_Brandon Beane,0.03585271,SEA_John Schneider,0.029904272,DAL_Jerry Jones,0.029436886
Aaron Colvin,2014,CB,Oklahoma,JAX_David Caldwell,0,SF_John Lynch,0.051550165,SEA_John Schneider,0.044295613,DAL_Jerry Jones,0.043786943,BAL_Eric DeCosta,0.027364964,CAR_Scott Fitterer,0.024144592
Jordan Whitehead,2018,S,Pittsburgh,TB_Jason Licht,0,SF_John Lynch,0.051546413,JAX_Trent Baalke,0.033744592,BAL_Eric DeCosta,0.029086603,LA_Les Snead,0.027632896,PHI_Howie Roseman,0.02734191
Rhett Ellison,2012,TE,USC,MIN_Rick Spielman,0,CHI_Ryan Poles,0.051537205,SF_John Lynch,0.043188307,LA_Les Snead,0.031658005,SEA_John Schneider,0.024059117,BUF_Brandon Beane,0.02344964
Kindal Moorehead,2003,DT,Alabama,CAR_Marty Hurney,0,BAL_Eric DeCosta,0.0515198,DAL_Jerry Jones,0.035136014,MIN_Kwesi Adofo-Mensah,0.029019848,TB_Jason Licht,0.023223212,SF_John Lynch,0.021865318
Ke'Shawn Vaughn,2020,RB,Vanderbilt,TB_Jason Licht,1,TB_Jason Licht,0.0515166,SF_John Lynch,0.040464837,SEA_John Schneider,0.033941865,GB_Brian Gutekunst,0.03367419,BAL_Eric DeCosta,0.026385838
Durham Smythe,2018,TE,Notre Dame,MIA_Chris Grier,1,MIA_Chris Grier,0.051512897,SF_John Lynch,0.041351687,BUF_Brandon Beane,0.022542072,CAR_Scott Fitterer,0.022515472,DAL_Jerry Jones,0.020441238
Daryl Washington,2010,LB,TCU,ARI_Rod Graves,0,HOU_Nick Caserio,0.051505066,SEA_John Schneider,0.035307217,CIN_Mike Brown,0.033885296,BAL_Eric DeCosta,0.024533072,PHI_Howie Roseman,0.024148447
Devin Lloyd,2022,LB,Utah,JAX_Trent Baalke,0,NE_Eliot Wolf,0.05150378,IND_Chris Ballard,0.045310635,BUF_Brandon Beane,0.044796817,SEA_John Schneider,0.03856032,PIT_Omar Khan,0.029544625
Brycen Hopkins,2020,TE,Purdue,LA_Les Snead,0,GB_Brian Gutekunst,0.051492795,NO_Mickey Loomis,0.040519204,TB_Jason Licht,0.037474144,LA_Les Snead,0.036794115,DEN_George Paton,0.035685804
Travis Etienne,2021,RB,Clemson,JAX_Trent Baalke,0,GB_Brian Gutekunst,0.051487874,ARI_Monti Ossenfort,0.036488667,NYJ_Joe Douglas,0.033190057,NYG_Joe Schoen,0.030908436,BAL_Eric DeCosta,0.029394168
Jayden Daniels,2024,QB,LSU,WAS_Adam Peters,0,BAL_Eric DeCosta,0.051480044,HOU_Nick Caserio,0.04561088,DEN_George Paton,0.044710226,CIN_Mike Brown,0.034167897,DAL_Jerry Jones,0.027802913
Dexter Williams,2019,RB,Notre Dame,GB_Brian Gutekunst,0,PHI_Howie Roseman,0.051471896,MIA_Chris Grier,0.044747148,NO_Mickey Loomis,0.043111064,SF_John Lynch,0.027602341,BUF_Brandon Beane,0.026745128
Ricky Pearsall,2024,WR,Florida,SF_John Lynch,0,MIA_Chris Grier,0.05146242,KC_Brett Veach,0.04859264,IND_Chris Ballard,0.04504012,NO_Mickey Loomis,0.04334314,CIN_Mike Brown,0.030041384
Mike Person,2011,G,Montana State,SF_Trent Baalke,0,LA_Les Snead,0.051456798,ARI_Monti Ossenfort,0.038704958,GB_Brian Gutekunst,0.024347285,IND_Chris Ballard,0.023348887,SF_John Lynch,0.021736706
Parry Nickerson,2018,CB,Tulane,NYJ_Mike Maccagnan,0,SEA_John Schneider,0.051440287,TB_Jason Licht,0.04966268,GB_Brian Gutekunst,0.0325787,ARI_Monti Ossenfort,0.03222812,CIN_Mike Brown,0.031442165
Derek Carr,2014,QB,Fresno State,LV_Reggie McKenzie,0,CIN_Mike Brown,0.051415607,LA_Les Snead,0.042523038,SEA_John Schneider,0.033203978,BUF_Brandon Beane,0.025733357,DEN_George Paton,0.023213988
Jamar Williams,2006,LB,Arizona State,CHI_Jerry Angelo,0,IND_Chris Ballard,0.051408127,NYG_Joe Schoen,0.040503047,PHI_Howie Roseman,0.032957837,BUF_Brandon Beane,0.028348755,SF_John Lynch,0.024490913
