index,Column1,Name,Nic_year,Position,Strengths,Weaknesses,player_x,join_slug,player_id,player_y,position,WAR,strengths_processed,weaknesses_processed,combined_text,top_bigrams,similar_1_name,similar_1_score,similar_2_name,similar_2_score,similar_3_name,similar_3_score,similar_4_name,similar_4_score,similar_5_name,similar_5_score,join_slug_1,WAR_1,join_slug_2,WAR_2,join_slug_3,WAR_3,join_slug_4,WAR_4,join_slug_5,WAR_5,max_similarity,prediction
1333,183.0,BYRON YOUNG,2023,DT,"Large framed lineman with long arms and massive hands   flashes first step quickness to squeeze gaps or get into his blocks   skillfully uses his active
hands to deconstruct blocks and shake free   catches and disposes of blocker s wrists   cleverly tracks the ball in the run game   plays with the contact balance to
maneuver his way through the muck   adequate take on technique to occupy double teams   his coaches say he has the drive needed for professional football  
developed his toughness as a kid playing sports with his three older brothers   experienced lining up all over the defensive front   showed up to work each day and
played in all 54 games the last four seasons ","His lateral footwork and change of direction ability are average at best   doesn t have the secondary quickness to take full advantage after he sheds
blocks   can get straight legged at times and would benefit from more set up in his rush   needs to tighten up his pursuit angles for better clean up tackle
opportunities   inconsistent break down skills as a finisher  especially in the backfield   could use additional mass  especially in his lower body  to better match up in
the NFL   below average sack production ",byron young,byron young-DT,98923.0,byron young,DT,-0.005764920039738575,large framed lineman long arm massive hand flash first step quickness squeeze gap get block skillfully us active hand deconstruct block shake free catch disposes blocker wrist cleverly track ball run game play contact balance maneuver way muck adequate take technique occupy double team coach say drive needed professional football developed toughness kid playing sport three older brother experienced lining defensive front showed work day played game last four season,lateral footwork change direction ability average best secondary quickness take full advantage shed block get straight legged time would benefit set rush need tighten pursuit angle better clean tackle opportunity inconsistent break skill finisher especially backfield could use additional mass especially lower body better match nfl average sack production,large framed lineman long arm massive hand flash first step quickness squeeze gap get block skillfully us active hand deconstruct block shake free catch disposes blocker wrist cleverly track ball run game play contact balance maneuver way muck adequate take technique occupy double team coach say drive needed professional football developed toughness kid playing sport three older brother experienced lining defensive front showed work day played game last four season lateral footwork change direction ability average best secondary quickness take full advantage shed block get straight legged time would benefit set rush need tighten pursuit angle better clean tackle opportunity inconsistent break skill finisher especially backfield could use additional mass especially lower body better match nfl average sack production,"['active hand', 'average best', 'average sack', 'block get', 'change direction', 'coach say', 'contact balance', 'defensive front', 'double team', 'first step']",robert windsor-DT,0.5402,tedarrell slaton-DT,0.4543,matthew butler-DT,0.4376,khyiris tonga-DT,0.344,dante stills-DT,0.3337,robert windsor-DT,-0.002515482130953073,tedarrell slaton-DT,-0.014172471079078987,matthew butler-DT,-0.0031260471063502084,khyiris tonga-DT,0.0005138275963833365,dante stills-DT,-0.02010609688446055,2.1098,-0.007440526642001092
1334,184.0,KOBIE TURNER,2023,DT,"Plays with outstanding balance  flexibility and grip strength at contact   extends and punches off blocks while maintaining body control to slip through
gaps   rips  tugs and uses whatever else he can find in his bag of tricks to break down the rhythm of blockers   impressive short area quickness to operate in
constricted spaces   small framed for an interior player  but has good musculature throughout his body   efficient play recognition skills and doesn t lose sight of the
football   credited with four batted passes in 2022   competes hard and plays with reckless abandon   his teammates and coaches rave about his work ethic and
drive  on and off the field    consistent backfield production since he entered the starting lineup ","Owns a tweener frame with only average length   will have a tough time against long armed blockers who get into his chest   his hands are heavy
and hungry  but too inconsistent with their placement   inconsistent fundamentals taking on doubles   needs to stay square when working laterally and will
occasionally sacrifice his positioning to make a play   needs to continue refining his pass rush repertoire and overall timing   wasn t a starter in his one season at the
FBS level  and registered only two sacks    will be 24 on draft weekend ",kobie turner,kobie turner-DT,66894.0,kobie turner,DT,0.03379016556354643,play outstanding balance flexibility grip strength contact extends punch block maintaining body control slip gap rip tug us whatever else find bag trick break rhythm blocker impressive short area quickness operate constricted space small framed interior player good musculature throughout body efficient play recognition skill lose sight football credited four batted pass competes hard play reckless abandon teammate coach rave work ethic drive field consistent backfield production since entered starting lineup,owns tweener frame average length tough time long armed blocker get chest hand heavy hungry inconsistent placement inconsistent fundamental taking double need stay square working laterally occasionally sacrifice positioning make play need continue refining pas rush repertoire overall timing starter one season fbs level registered two sack draft weekend,play outstanding balance flexibility grip strength contact extends punch block maintaining body control slip gap rip tug us whatever else find bag trick break rhythm blocker impressive short area quickness operate constricted space small framed interior player good musculature throughout body efficient play recognition skill lose sight football credited four batted pass competes hard play reckless abandon teammate coach rave work ethic drive field consistent backfield production since entered starting lineup owns tweener frame average length tough time long armed blocker get chest hand heavy hungry inconsistent placement inconsistent fundamental taking double need stay square working laterally occasionally sacrifice positioning make play need continue refining pas rush repertoire overall timing starter one season fbs level registered two sack draft weekend,"['area quickness', 'armed blocker', 'average length', 'backfield production', 'batted pass', 'blocker get', 'body control', 'coach rave', 'control slip', 'draft weekend']",josiah coatney-DT,0.5923,jaquelin roy-DT,0.5587,osa odighizuwa-DT,0.5429,daniel wise-DT,0.5041,zacch pickens-DT,0.494,josiah coatney-DT,-0.0025465777927019782,jaquelin roy-DT,-0.0038917234561541333,osa odighizuwa-DT,0.01623956403255134,daniel wise-DT,-0.05,zacch pickens-DT,-0.009443631879273148,2.692,-0.009188833119115714
1335,185.0,CAMERON YOUNG,2023,DT,"Looks the part and plays the part   puts his long arms to functional use by stacking and spilling the run   quickly gets his hands into blockers to make
first meaningful contact   able to work various hand techniques to shed when blockers try and punch him   shows the natural power to reset the line of scrimmage
while staying square to blockers   his attention to hand placement helps him remain stout at the point   throws all his body weight behind his bull rush and drives
his feet to force blockers to retreat   described as a  steady presence  and the  adhesive  that keeps things together  according to defensive line coach Jeff Phelps  
durable and started 25 games the last two seasons ","His pads rise almost immediately at the snap and especially into contact   his bull rush is forceful  but often sacrifices his balance and struggles to
escape contact   has a bad habit of dropping his head into contact  losing sight of the football   doesn t have the flexibility in his hips or lower half to consistently
work edges as he searches for a rush path   doesn t have the lower body agility to recover after a false step or add value on stunts   suffered a torn ACL injury
 November 2019  and underwent season ending surgery   marginal statistical resume 
 206 
CONTENTS",cameron young,cameron young-DT,82499.0,cameron young,DT,-0.0022546997725789676,look part play part put long arm functional use stacking spilling run quickly get hand blocker make first meaningful contact able work various hand technique shed blocker try punch show natural power reset line scrimmage staying square blocker attention hand placement help remain stout point throw body weight behind bull rush drive foot force blocker retreat described steady presence adhesive keep thing together according defensive line coach jeff phelps durable started game last two season,pad rise almost immediately snap especially contact bull rush forceful often sacrifice balance struggle escape contact bad habit dropping head contact losing sight football flexibility hip lower half consistently work edge search rush path lower body agility recover false step add value stunt suffered torn acl injury november underwent season ending surgery marginal statistical resume content,look part play part put long arm functional use stacking spilling run quickly get hand blocker make first meaningful contact able work various hand technique shed blocker try punch show natural power reset line scrimmage staying square blocker attention hand placement help remain stout point throw body weight behind bull rush drive foot force blocker retreat described steady presence adhesive keep thing together according defensive line coach jeff phelps durable started game last two season pad rise almost immediately snap especially contact bull rush forceful often sacrifice balance struggle escape contact bad habit dropping head contact losing sight football flexibility hip lower half consistently work edge search rush path lower body agility recover false step add value stunt suffered torn acl injury november underwent season ending surgery marginal statistical resume content,"['bull rush', 'almost immediately', 'bad habit', 'defensive line', 'durable started', 'ending surgery', 'flexibility hip', 'force blocker', 'game last', 'get hand']",osa odighizuwa-DT,0.5402,neil farrell-DT,0.5249,gabe hall-DT,0.5227,marvin wilson-DT,0.445,carlos davis-DT,0.4412,osa odighizuwa-DT,0.01623956403255134,neil farrell-DT,-0.004687096839903032,gabe hall-DT,-0.05,marvin wilson-DT,-0.0016103659767102835,carlos davis-DT,-0.002499037001213946,2.4739999999999998,-0.0087477092261328
1336,186.0,MORO OJOMO,2023,DT,"Body beautiful with long arms and lean mass   strong as an ox and strikes with pad level and knee bend to stay rooted in his spot   stands up blockers
at the point of attack to find the football  using full extension to maintain engagement   quick out of his stance to shoot gaps or move laterally to sidestep bodies  
able to attack the shoulder of blockers with both finesse and power   gives chase on plays away from him   very genuine and personable  found himself in hot water
with the Texas coaching staff when he was too honest about the attempts at changing the culture    started school two years early in Nigeria and is young for his
class at only 21 as a five year college player ","Delivers a strong initial jolt into contact  but inconsistent hand usage to control his man   lacks the flexibility in his hips to regain body position once
reached   needs to be more sudden with his shed techniques   inconsistent snap anticipation  often leaving too late or too early   his counter maneuvers are
untapped and inefficient   relies more on effort than instincts as a pass rusher and often appears aimless with his rush angles   missed one game as a senior because
of a sprained ankle  September 2022    unimpressive production and compiling backfield plays on his resume tape was a challenge ",moro ojomo,moro ojomo-DT,76927.0,moro ojomo,DT,0.0146816131053309,body beautiful long arm lean mass strong strike pad level knee bend stay rooted spot stand blocker point attack find football using full extension maintain engagement quick stance shoot gap move laterally sidestep body able attack shoulder blocker finesse power give chase play away genuine personable found hot water texas coaching staff honest attempt changing culture started school two year early nigeria young class five year college player,delivers strong initial jolt contact inconsistent hand usage control man lack flexibility hip regain body position reached need sudden shed technique inconsistent snap anticipation often leaving late early counter maneuver untapped inefficient relies effort instinct pas rusher often appears aimless rush angle missed one game senior sprained ankle september unimpressive production compiling backfield play resume tape challenge,body beautiful long arm lean mass strong strike pad level knee bend stay rooted spot stand blocker point attack find football using full extension maintain engagement quick stance shoot gap move laterally sidestep body able attack shoulder blocker finesse power give chase play away genuine personable found hot water texas coaching staff honest attempt changing culture started school two year early nigeria young class five year college player delivers strong initial jolt contact inconsistent hand usage control man lack flexibility hip regain body position reached need sudden shed technique inconsistent snap anticipation often leaving late early counter maneuver untapped inefficient relies effort instinct pas rusher often appears aimless rush angle missed one game senior sprained ankle september unimpressive production compiling backfield play resume tape challenge,"['attack find', 'backfield play', 'body position', 'chase play', 'coaching staff', 'counter maneuver', 'effort instinct', 'find football', 'flexibility hip', 'game senior']",tommy togiai-DT,0.765,derrick brown-DT,0.4716,daniel wise-DT,0.4146,eric johnson-DT,0.3986,colby wooden-DT,0.3632,tommy togiai-DT,-0.008071369403666458,derrick brown-DT,0.04701835198799424,daniel wise-DT,-0.05,eric johnson-DT,-0.01149816893690808,colby wooden-DT,-0.005037878758512459,2.4130000000000003,-0.004618180894989656
1337,187.0,JAQUELIN ROY,2023,DT,"Big  stout and powerful to control gaps   uses a wide stance to cement his anchor versus single blocks   has the upper body strength to latch and shed
the point   throws iron around in the weight room and likes to show off his strength   plays with functional body flexibility and lateral skills to work down and
escape blocks   breaks out a swim club and physical swipe to find his way to the football   anticipates well for quick reads to sniff out screens or misdirection   was
asked to stay on the field for long stretches in 2022  averaged 51 9 defensive snaps per game    his effort was generally consistent on film   posted quality tackle
production in 2022 for an interior player ","Very average quickness   plays upright and can be knocked back by low blockers who get underneath him   his base strength is average at contact
and he will lose ground against double teams   must develop more effective counters to combat rushers who get on him before he gets going   not a natural bender
with clear stiffness in his tight turns   his lethargic change of direction shows on tackle attempts and he left too much production on his 2022 tape   doesn t create
his own rush lanes and his straight linish pursuit puts a cap on his sack opportunities  his sack totals dropped each season in college    has only one season of starting
experience and NFL scouts question if his maturity is ready for NFL life ",jaquelin roy,jaquelin roy-DT,124111.0,jaquelin roy,DT,-0.0038917234561541333,big stout powerful control gap us wide stance cement anchor versus single block upper body strength latch shed point throw iron around weight room like show strength play functional body flexibility lateral skill work escape block break swim club physical swipe find way football anticipates well quick read sniff screen misdirection asked stay field long stretch averaged defensive snap per game effort generally consistent film posted quality tackle production interior player,average quickness play upright knocked back low blocker get underneath base strength average contact lose ground double team must develop effective counter combat rusher get get going natural bender clear stiffness tight turn lethargic change direction show tackle attempt left much production tape create rush lane straight linish pursuit put cap sack opportunity sack total dropped season college one season starting experience nfl scout question maturity ready nfl life,big stout powerful control gap us wide stance cement anchor versus single block upper body strength latch shed point throw iron around weight room like show strength play functional body flexibility lateral skill work escape block break swim club physical swipe find way football anticipates well quick read sniff screen misdirection asked stay field long stretch averaged defensive snap per game effort generally consistent film posted quality tackle production interior player average quickness play upright knocked back low blocker get underneath base strength average contact lose ground double team must develop effective counter combat rusher get get going natural bender clear stiffness tight turn lethargic change direction show tackle attempt left much production tape create rush lane straight linish pursuit put cap sack opportunity sack total dropped season college one season starting experience nfl scout question maturity ready nfl life,"['anchor versus', 'around weight', 'average contact', 'averaged defensive', 'base strength', 'blocker get', 'body flexibility', 'body strength', 'change direction', 'create rush']",jayden peevy-DT,0.5636,kobie turner-DT,0.5587,osa odighizuwa-DT,0.5206,renell wren-DT,0.509,cameron young-DT,0.3945,jayden peevy-DT,-0.0008327812616861288,kobie turner-DT,0.03379016556354643,osa odighizuwa-DT,0.01623956403255134,renell wren-DT,-0.0031779775642520654,cameron young-DT,-0.0022546997725789676,2.5463999999999998,0.009565055519999454
1338,188.0,KARL BROOKS,2023,DT,"Quick first step to easily build up momentum as a bull rusher to drive through contact from different angles   swipes or jars blockers off balance with his
sudden  physical hands   attacks with natural bend and body control to dip rip underneath blocks   his hands feet stay on the same page   maneuvers his frame to
free himself in the run game and chase down the action   quickly locates and closes out screen passes   experienced playing multiple techniques on the line   voted
a team captain in back to back years   was 185 pounds as a high school sophomore and gradually packed on the weight   durable five year starter  48 starts  with
eye popping production and finished his career No  3 in school history in sacks  27 5  ","His short armed  tweener frame will be more noticeable in the NFL   doesn t have the speed to capture the corner as an edge player   lower body
stiffness chips away at his ability to sink and redirect in small space   gets upright when stacked and has a tough time controlling the point of attack   his crazed style
negates his ability to consistently tap into his play strength   struggles to handle extra attention   his awareness in the run game needs to improve to avoid getting
washed   needs to tighten up his pursuit to square ball carriers and avoid the missed tackles 

 208 
CONTENTS",karl brooks,karl brooks-DT,76941.0,karl brooks,DT,-0.0030717992100878716,quick first step easily build momentum bull rusher drive contact different angle swipe jar blocker balance sudden physical hand attack natural bend body control dip rip underneath block hand foot stay page maneuver frame free run game chase action quickly locates close screen pass experienced playing multiple technique line voted team captain back back year pound high school sophomore gradually packed weight durable five year starter start eye popping production finished career school history sack,short armed tweener frame noticeable nfl speed capture corner edge player lower body stiffness chip away ability sink redirect small space get upright stacked tough time controlling point attack crazed style negates ability consistently tap play strength struggle handle extra attention awareness run game need improve avoid getting washed need tighten pursuit square ball carrier avoid missed tackle content,quick first step easily build momentum bull rusher drive contact different angle swipe jar blocker balance sudden physical hand attack natural bend body control dip rip underneath block hand foot stay page maneuver frame free run game chase action quickly locates close screen pass experienced playing multiple technique line voted team captain back back year pound high school sophomore gradually packed weight durable five year starter start eye popping production finished career school history sack short armed tweener frame noticeable nfl speed capture corner edge player lower body stiffness chip away ability sink redirect small space get upright stacked tough time controlling point attack crazed style negates ability consistently tap play strength struggle handle extra attention awareness run game need improve avoid getting washed need tighten pursuit square ball carrier avoid missed tackle content,"['run game', 'avoid getting', 'bend body', 'ball carrier', 'body control', 'bull rusher', 'experienced playing', 'blocker balance', 'extra attention', 'finished career']",taquon graham-DT,0.6472,mctelvin agim-DT,0.4878,dante stills-DT,0.4362,osa odighizuwa-DT,0.4315,haskell garrett-DT,0.426,taquon graham-DT,-0.014941590947758982,mctelvin agim-DT,-0.0018288244468735006,dante stills-DT,-0.02010609688446055,osa odighizuwa-DT,0.01623956403255134,haskell garrett-DT,-0.05,2.4287,-0.013844940012158889
1339,189.0,KEONDRE COBURN,2023,DT,"Wide bodied defender with broad shoulders and thick thighs   flashes the brute strength in his upper body to create knockback at contact or provide a
bull rush   his low center of gravity helps him hold ground vs  double teams   moves well for a 335 pounder to sidestep or split blocks laterally   shifts his weight in
an efficient manner to sharpen his pursuit angles   tracks the ball well in the backfield and runs hard to the football   dialed up the pass rush energy and effort as a
senior   played in every game the last four seasons and averaged 34 8 defensive snaps over those 48 games ","His short arms and small hands delay his ability to quickly detach from blocks   too much wasted movements with his hands and doesn t rush with
much of a plan   his secondary rush skills are uninspiring  leaving his rush stalled out   plays too reactive and needs to key blocks with better quickness   needs to
better anticipate down blocks to maintain his spot   not a refined technician working through contact   had more missed sacks than credited sacks in his college
career   needs to finish tackles once he gets his hands on the ball carrier ",keondre coburn,keondre coburn-DT,76928.0,keondre coburn,DT,-0.004718669360930639,wide bodied defender broad shoulder thick thigh flash brute strength upper body create knockback contact provide bull rush low center gravity help hold ground double team move well pounder sidestep split block laterally shift weight efficient manner sharpen pursuit angle track ball well backfield run hard football dialed pas rush energy effort senior played every game last four season averaged defensive snap game,short arm small hand delay ability quickly detach block much wasted movement hand rush much plan secondary rush skill uninspiring leaving rush stalled play reactive need key block better quickness need better anticipate block maintain spot refined technician working contact missed sack credited sack college career need finish tackle get hand ball carrier,wide bodied defender broad shoulder thick thigh flash brute strength upper body create knockback contact provide bull rush low center gravity help hold ground double team move well pounder sidestep split block laterally shift weight efficient manner sharpen pursuit angle track ball well backfield run hard football dialed pas rush energy effort senior played every game last four season averaged defensive snap game short arm small hand delay ability quickly detach block much wasted movement hand rush much plan secondary rush skill uninspiring leaving rush stalled play reactive need key block better quickness need better anticipate block maintain spot refined technician working contact missed sack credited sack college career need finish tackle get hand ball carrier,"['ability quickly', 'averaged defensive', 'ball carrier', 'ball well', 'broad shoulder', 'bull rush', 'career need', 'center gravity', 'college career', 'create knockback']",josiah coatney-DT,0.4438,dante stills-DT,0.4427,chris hinton-DT,0.4233,carlos davis-DT,0.3787,larrell murchison-DT,0.371,josiah coatney-DT,-0.0025465777927019782,dante stills-DT,-0.02010609688446055,chris hinton-DT,-0.05,carlos davis-DT,-0.002499037001213946,larrell murchison-DT,-0.010874500397491103,2.0595,-0.017565897195911992
1340,190.0,JALEN REDMOND,2023,DT,"Athletic big man with a basketball background   displays the agility and quickness to slant  twist and play in gaps   flashes twitch in his hands for
swim rip opportunities   quickly finds the ball once he steps foot in the backfield  44 4 percent of his career tackles came behind the line of scrimmage    enough
strength in his upper half to hold the point   low hips help strengthen his base and ability to withstanding multiple blocks   did a nice job finding passing lanes when
he couldn t get home  four batted passes in 2022    primarily a linebacker in high school  he added 40 plus pounds of good weight after he arrived in Norman   his
skill set suggests position flex across various techniques ","Needs to time the snap better to take full advantage of his athletic gifts   finds himself stuck in traffic and gets bogged down through contact   late to
read and react to blocking scheme  especially in the run game   relies on quickness and hustle over calculated counters to win as a pass rusher   battled injuries each
of his five seasons in Norman and the medical feedback will be paramount  missed most of his first season on campus after extensive tests discovered blood clots in
his lungs  summer 2018   missed five games as a junior because of a knee injury  September 2021    also missed time as a senior when the knee  flared up  again  
arrested on suspicion of DUI  August 2020    already 24 years old ",jalen redmond,jalen redmond-DT,76861.0,jalen redmond,DT,0.001158913499569161,athletic big man basketball background display agility quickness slant twist play gap flash twitch hand swim rip opportunity quickly find ball step foot backfield percent career tackle came behind line scrimmage enough strength upper half hold point low hip help strengthen base ability withstanding multiple block nice job finding passing lane get home four batted pass primarily linebacker high school added plus pound good weight arrived norman skill set suggests position flex across various technique,need time snap better take full advantage athletic gift find stuck traffic get bogged contact late read react blocking scheme especially run game relies quickness hustle calculated counter win pas rusher battled injury five season norman medical feedback paramount missed first season campus extensive test discovered blood clot lung summer missed five game junior knee injury september also missed time senior knee flared arrested suspicion duo august already year old,athletic big man basketball background display agility quickness slant twist play gap flash twitch hand swim rip opportunity quickly find ball step foot backfield percent career tackle came behind line scrimmage enough strength upper half hold point low hip help strengthen base ability withstanding multiple block nice job finding passing lane get home four batted pass primarily linebacker high school added plus pound good weight arrived norman skill set suggests position flex across various technique need time snap better take full advantage athletic gift find stuck traffic get bogged contact late read react blocking scheme especially run game relies quickness hustle calculated counter win pas rusher battled injury five season norman medical feedback paramount missed first season campus extensive test discovered blood clot lung summer missed five game junior knee injury september also missed time senior knee flared arrested suspicion duo august already year old,"['added plus', 'athletic big', 'batted pass', 'big man', 'blocking scheme', 'find ball', 'finding passing', 'five game', 'five season', 'flash twitch']",bryan bresee-DT,0.5515,mckinnley jackson-DT,0.5181,brandon dorlus-DT,0.5121,raekwon davis-DT,0.4463,ruke orhorhoro-DT,0.4439,bryan bresee-DT,-0.026657829615371123,mckinnley jackson-DT,-0.010678731375187715,brandon dorlus-DT,-0.0027777495830374485,raekwon davis-DT,-0.011238054129444314,ruke orhorhoro-DT,-0.007567985417872254,2.4719,-0.012149318987337633
1341,191.0,DJ DALE,2023,DT,"Trimmed big man and carries his weight proportionately   displays developed play strength to fight back against cut offs reaches   flashes twitch in his
upper half to access violent chop rip moves or establish contact with his punch   strikes with leveraged force to stack blocks or handle double teams   fires with low
pad level off the ball and into contact   maneuvers his frame well through contact  staying balanced in his redirect   fills run gaps and will attract double teams with
his active style   described as a  program guy  by an NFL scout and limits mental mistakes   earned two degrees in his four years in college   durable and missed
only one game the last three seasons ","Doesn t have overwhelming size  arm length or power   marginal agility and lackluster space player   aggressive hands  but his moves tend to be
predictable with little control   doesn t win very often with his secondary measures   gains some push  but his bull rush is ineffective and slows down quickly   his
pad level will get away from him at contact   chases with steady effort  but needs to position himself for more plays at the ball carrier   fatigues and is accustomed
to playing as part of a heavy rotation  averaged 30 5 defensive snaps per game    underwhelming career backfield production 

 210 
CONTENTS",dj dale,dj dale-DT,,,,-0.05,trimmed big man carry weight proportionately display developed play strength fight back cut offs reach flash twitch upper half access violent chop rip move establish contact punch strike leveraged force stack block handle double team fire low pad level ball contact maneuver frame well contact staying balanced redirect fill run gap attract double team active style described program guy nfl scout limit mental mistake earned two degree four year college durable missed one game last three season,overwhelming size arm length power marginal agility lackluster space player aggressive hand move tend predictable little control win often secondary measure gain push bull rush ineffective slows quickly pad level get away contact chase steady effort need position play ball carrier fatigue accustomed playing part heavy rotation averaged defensive snap per game underwhelming career backfield production content,trimmed big man carry weight proportionately display developed play strength fight back cut offs reach flash twitch upper half access violent chop rip move establish contact punch strike leveraged force stack block handle double team fire low pad level ball contact maneuver frame well contact staying balanced redirect fill run gap attract double team active style described program guy nfl scout limit mental mistake earned two degree four year college durable missed one game last three season overwhelming size arm length power marginal agility lackluster space player aggressive hand move tend predictable little control win often secondary measure gain push bull rush ineffective slows quickly pad level get away contact chase steady effort need position play ball carrier fatigue accustomed playing part heavy rotation averaged defensive snap per game underwhelming career backfield production content,"['pad level', 'double team', 'arm length', 'aggressive hand', 'ball carrier', 'averaged defensive', 'big man', 'bull rush', 'carry weight', 'backfield production']",jaden crumedy-DT,0.5377,carlos davis-DT,0.5251,mazi smith-DT,0.5182,adetomiwa adebawore-DT,0.4828,colby wooden-DT,0.4644,jaden crumedy-DT,-0.006499720051610639,carlos davis-DT,-0.002499037001213946,mazi smith-DT,-0.020178449062554584,adetomiwa adebawore-DT,-0.002882524327705722,colby wooden-DT,-0.005037878758512459,2.5282,-0.007513206924362699
1342,192.0,DANTE STILLS,2023,DT,"Compact with a moldable frame that will appeal to different schemes   times up his initial movements to spring gaps or stack and shed   attacks the
edge of blockers with contact balance and strong upper half   plays with natural knee bend to sink  play low and smoothly redirect in his flow   his hands  feet and
eyes stay on the same page with developed football instincts in his attack   his pursuit is dogged and persistent and he keeps his legs alive for chase down
opportunities in the pocket or outside   the coaches relied on him to be the leader of the locker room  a responsibility he proudly embraced   had a pair of blocked
kicks over the last three seasons   filled up the stat sheet with backfield production ","Plays quick  but his lower body explosion is average   can get underneath the pads of blockers  but needs to do a better job generating power at
contact to create a bull rush   long armed blockers are able to neutralize his attack   can be pushed around and overmatched by down blocks   active hand fighter 
but doesn t consistently go where he wants   his foot is stuck on the gas pedal  which disrupts his angles and balance as a tackler   averaged over 50 defensive snaps
per game and wore down at times   will turn 24 as an NFL rookie ",dante stills,dante stills-DT,76937.0,dante stills,DT,-0.02010609688446055,compact moldable frame appeal different scheme time initial movement spring gap stack shed attack edge blocker contact balance strong upper half play natural knee bend sink play low smoothly redirect flow hand foot eye stay page developed football instinct attack pursuit dogged persistent keep leg alive chase opportunity pocket outside coach relied leader locker room responsibility proudly embraced pair blocked kick last three season filled stat sheet backfield production,play quick lower body explosion average get underneath pad blocker need better job generating power contact create bull rush long armed blocker able neutralize attack pushed around overmatched block active hand fighter consistently want foot stuck gas pedal disrupts angle balance tackler averaged defensive snap per game wore time turn nfl rookie,compact moldable frame appeal different scheme time initial movement spring gap stack shed attack edge blocker contact balance strong upper half play natural knee bend sink play low smoothly redirect flow hand foot eye stay page developed football instinct attack pursuit dogged persistent keep leg alive chase opportunity pocket outside coach relied leader locker room responsibility proudly embraced pair blocked kick last three season filled stat sheet backfield production play quick lower body explosion average get underneath pad blocker need better job generating power contact create bull rush long armed blocker able neutralize attack pushed around overmatched block active hand fighter consistently want foot stuck gas pedal disrupts angle balance tackler averaged defensive snap per game wore time turn nfl rookie,"['active hand', 'armed blocker', 'attack edge', 'averaged defensive', 'backfield production', 'better job', 'block active', 'blocked kick', 'blocker able', 'blocker need']",chris slayton-DT,0.4937,carlos davis-DT,0.4632,keondre coburn-DT,0.4427,karl brooks-DT,0.4362,colby wooden-DT,0.4088,chris slayton-DT,-0.05,carlos davis-DT,-0.002499037001213946,keondre coburn-DT,-0.004718669360930639,karl brooks-DT,-0.0030717992100878716,colby wooden-DT,-0.005037878758512459,2.2445999999999997,-0.013958350047655048
1343,193.0,NESTA JADE SILVERA,2023,DT,"Burly build with adequate length   twitchy first step to fire off the ball   above average body quickness to threaten gaps and work laterally   rolls his
hips into contact with low pads to walk blockers backward with leverage   uses bend to contort his frame to avoid latching hands   his contact balance helps him
work through crowded spaces near the pocket   has a natural feel for blocking development to slant  avoid reaches and cut off run tracks   pursues from the
backside with effort and burst to close   his 2022 Stanford tape gives evaluators proof that there is more pass rush potential   jovial personality and doesn t lack for
energy on or off the field ","Spends too much time attached if he doesn t win with initial quickness   struggles with move to move transitions as a pass rusher   needs to add
more nuance to his rush plan   can be big boyed by powerful interior blockers who seal and turn him   will guess wrong at times and abandon his gap
responsibilities   needs to pull up and avoid the unnecessary penalties  has a few unsportsmanlike conduct penalties on his resume    underwent right foot surgery
as a sophomore after a camp injury  August 2019  and missed the first four games of the 2019 season ",nesta jade silvera,nesta jade silvera-DT,76888.0,nesta jade silvera,DT,-0.003819510594977614,burly build adequate length twitchy first step fire ball average body quickness threaten gap work laterally roll hip contact low pad walk blocker backward leverage us bend contort frame avoid latching hand contact balance help work crowded space near pocket natural feel blocking development slant avoid reach cut run track pursues backside effort burst close stanford tape give evaluator proof pas rush potential jovial personality lack energy field,spends much time attached win initial quickness struggle move move transition pas rusher need add nuance rush plan big boyed powerful interior blocker seal turn guess wrong time abandon gap responsibility need pull avoid unnecessary penalty unsportsmanlike conduct penalty resume underwent right foot surgery sophomore camp injury august missed first four game season,burly build adequate length twitchy first step fire ball average body quickness threaten gap work laterally roll hip contact low pad walk blocker backward leverage us bend contort frame avoid latching hand contact balance help work crowded space near pocket natural feel blocking development slant avoid reach cut run track pursues backside effort burst close stanford tape give evaluator proof pas rush potential jovial personality lack energy field spends much time attached win initial quickness struggle move move transition pas rusher need add nuance rush plan big boyed powerful interior blocker seal turn guess wrong time abandon gap responsibility need pull avoid unnecessary penalty unsportsmanlike conduct penalty resume underwent right foot surgery sophomore camp injury august missed first four game season,"['adequate length', 'average body', 'blocker backward', 'body quickness', 'burst close', 'contact balance', 'feel blocking', 'fire ball', 'first step', 'four game']",kalia davis-DT,0.4209,taquon graham-DT,0.3856,isaiah buggs-DT,0.3108,haskell garrett-DT,0.2962,carlos davis-DT,0.2915,kalia davis-DT,-0.009722955260820045,taquon graham-DT,-0.014941590947758982,isaiah buggs-DT,-0.004529519865918782,haskell garrett-DT,-0.05,carlos davis-DT,-0.002499037001213946,1.705,-0.015718541582942194
